date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,68.77999877929688,69.29000091552734,66.4000015258789,66.91000366210938,1510473,-0.03281290305077633,0.31944697419745016,-0.032758880011229605,1550112.5,81.46740755837664,-0.0135632927039685,1.0861006772156256,-0.10271783636715968,13.878793309678983
2025-02-27,66.9000015258789,67.79000091552734,65.12999725341797,66.08999633789062,1884316,-0.012255377063790429,0.31984435848299836,-0.032758880011229605,1546568.75,81.31439849150613,-0.042312791015069795,1.0955515802048081,-0.03831668858800581,13.423213366589152
2025-02-28,65.5999984741211,66.5,63.0,63.77999877929688,2853742,-0.03495230271739902,0.3373494428094278,-0.032758880011229605,1600021.4,81.13992685257868,-0.0846728114242079,1.1282925897979035,-0.10360859466739357,12.764774726960155
2025-03-03,64.37999725341797,64.83000183105469,61.52000045776367,63.88999938964844,2199741,0.0017246881852757134,0.3286788628373126,-0.032758880011229605,1600834.75,80.9682857832958,-0.07311766855090096,1.1180231759728403,0.005247335097590494,14.38849797257069
2025-03-04,63.060001373291016,64.19000244140625,62.5,63.18000030517578,1962555,-0.011112835987719394,0.30758053664046464,-0.032758880011229605,1485528.15,80.79128791784187,-0.08673026848123766,1.1204574158909975,-0.036129840164141946,15.799875694667037
2025-03-05,63.09999847412109,65.75,63.09000015258789,65.37000274658203,1238468,0.0346629064708448,0.32828469209800987,-0.032758880011229605,1478018.55,80.63784229424725,-0.023016004053806882,1.0741394698078717,0.10558794317651798,25.812083083525096
2025-03-06,65.75,66.9800033569336,65.0,65.94999694824219,1848380,0.008872482442881413,0.32658301965935965,-0.032758880011229605,1505205.25,80.49169457936163,-0.0021183143804801574,1.0549280222410453,0.02716761630919953,28.02474186311983
2025-03-07,65.77999877929688,67.12999725341797,65.31999969482422,65.69000244140625,1356331,-0.003942297480923007,0.30443035427319043,-0.032758880011229605,1547336.45,80.344414060576,0.02994674974389233,1.049299701978602,-0.012949751219248481,34.559331623115796
2025-03-10,66.04000091552734,66.25,64.37000274658203,65.27999877929688,1062444,-0.0062414925692092504,0.30397086536706375,-0.032758880011229605,1569462.4,80.19451938116029,0.021756134026096774,1.046806085049986,-0.020533192733258605,36.43013257491637
2025-03-11,64.5,65.52999877929688,62.61000061035156,62.88999938964844,1380098,-0.036611510942711756,0.31767265881936935,-0.032758880011229605,1599882.7,80.02233510263778,-0.004590074614222339,1.0763476029337444,-0.11524916851921337,33.42280349471925
2025-03-12,63.0099983215332,63.709999084472656,61.54999923706055,62.040000915527344,884390,-0.013515638135957797,0.31661824427905894,-0.032758880011229605,1605070.65,79.84340640425857,-0.05094082440173675,1.081802049680344,-0.04268748865011893,26.080970866594996
2025-03-13,62.040000915527344,62.369998931884766,59.70000076293945,60.15999984741211,1256084,-0.030303047072404388,0.31764360198294667,-0.032758880011229605,1596327.55,79.64755161264816,-0.08779374327149836,1.104346747992766,-0.09539951672011357,19.83522322199974
2025-03-17,60.5,62.11000061035156,59.400001525878906,59.84999847412109,1623093,-0.005152948372295518,0.31542839474931195,-0.032758880011229605,1645528.4,79.45056103415536,-0.08890247754967417,1.0984461434206383,-0.016336348580879536,20.404158879235695
