date,open,high,low,close,volume,daily_return,rolling_volatility_ann,var_95_threshold,avg_volume_20d,ema_200,qlib_momentum_5d,qlib_mean_reversion_20d,qlib_vol_normalized_return,rsi_14d
2025-02-25,693.3499755859375,700.7000122070312,678.0,683.75,383556,-0.015903839935387798,0.3503462537878752,-0.03026821524723231,274276.2,880.8919071094964,-0.04896030545847596,1.1359707513282677,-0.04539463262270473,14.129196662053658
2025-02-27,683.0,702.0,671.2999877929688,683.2000122070312,358533,-0.0008043697154935803,0.3149024630131406,-0.03026821524723231,287445.25,878.9248235781286,-0.02615633369714021,1.1268881567409943,-0.002554345501948518,4.8663752047855695
2025-02-28,683.2000122070312,685.4500122070312,657.2000122070312,664.0999755859375,704697,-0.027956727575856433,0.32037308373575984,-0.03026821524723231,316729.7,876.7872629015893,-0.05593863947437494,1.14756817951634,-0.0872630321412535,4.619444930739903
2025-03-03,660.0,670.9500122070312,639.0,659.9500122070312,520122,-0.006249003962460198,0.3186465524435687,-0.03026821524723231,339458.4,874.6296783175638,-0.05227251332676186,1.1432646210386919,-0.019611082305546215,5.389568151294071
2025-03-04,657.0499877929688,669.9500122070312,642.1500244140625,660.7000122070312,313440,0.0011364497100194715,0.3210150065972302,-0.03026821524723231,342561.05,872.5010249234292,-0.04907883734174501,1.128976825578857,0.003540176163924903,7.055646324026256
2025-03-05,662.5999755859375,685.0499877929688,656.75,681.8499755859375,277091,0.03201144693225588,0.33120425635390416,-0.03026821524723231,347590.15,870.6039995568871,-0.0027788291247714536,1.0820928744126759,0.09665167446258212,14.800988544159608
2025-03-06,681.8499755859375,705.9000244140625,680.5999755859375,701.75,321004,0.0291853415364014,0.3487063179283778,-0.03026821524723231,359642.1,868.9238602578137,0.02715162099169799,1.0414926950898424,0.08369604793175962,26.38889040228655
2025-03-07,705.0,712.2999877929688,692.6500244140625,697.75,367623,-0.005700035625222699,0.3483465183166848,-0.03026821524723231,363913.55,867.2206377676863,0.050670118432654565,1.0356789654875604,-0.01636311879658163,31.326173593673545
2025-03-10,697.75,703.7000122070312,679.0499877929688,684.1500244140625,244016,-0.019491186794607707,0.3272776028415195,-0.03026821524723231,371690.9,865.3990396248641,0.03666946247352976,1.0438755730381546,-0.059555515042350585,35.688042303485105
2025-03-11,684.1500244140625,688.0,670.5499877929688,679.0999755859375,311892,-0.007381493309819187,0.3274750880327769,-0.03026821524723231,381612.95,863.5453175946261,0.027849194852354042,1.0412862941691516,-0.02254062478082036,34.341839841537976
2025-03-12,684.2000122070312,705.0,679.0,698.8499755859375,487544,0.029082610381423457,0.33693586089058775,-0.03026821524723231,398636.55,861.9065579726491,0.024932170724786262,1.00553054430418,0.08631497235528054,48.95832886528864
2025-03-13,698.8499755859375,702.0,690.0,694.2000122070312,144817,-0.00665373619711096,0.3159733567945861,-0.03026821524723231,382392.05,860.2378361242351,-0.010758799847479517,1.0050021395714508,-0.02105790201436992,46.50547720569501
2025-03-17,694.0499877929688,724.0,691.5999755859375,720.5999755859375,417786,0.03802933292232935,0.3470929928932347,-0.03026821524723231,394518.9,858.8484046760929,0.03274808396408102,0.9640646950656048,0.10956525370817434,57.995389203299524
2025-03-18,720.5999755859375,720.5999755859375,720.5999755859375,720.5999755859375,0,0.0,0.3432766469814288,-0.03026821524723231,376841.05,857.4727984164895,0.05327771668661763,0.9620351362957605,0.0,58.59427125795473
2025-03-19,740.3499755859375,765.4000244140625,740.3499755859375,760.7000122070312,292986,0.055648123757549905,0.3757229752603573,-0.03026821524723231,368637.05,856.509885120873,0.12015909226132426,0.9140495393318099,0.14810944749357968,71.47642415202347
2025-03-20,762.25,764.0,744.7999877929688,751.5499877929688,218712,-0.01202842680061933,0.3474918569342417,-0.03026821524723231,369259.4,855.4655080330333,0.0754096215898783,0.9273468243323633,-0.03461498799019533,68.20239025165667
2025-03-21,756.7999877929688,780.0,753.5499877929688,777.9000244140625,231377,0.03506092349023149,0.3652582509656416,-0.03026821524723231,355837.1,854.6937121761281,0.12057045625932572,0.9008419775609696,0.09598940595495398,79.17949964267241
2025-03-24,774.4000244140625,793.2000122070312,761.25,784.25,253310,0.008162971315909706,0.35067835488951293,-0.03026821524723231,338015.15,853.9927797166641,0.08832920700879443,0.8986993888779587,0.0232776587699717,81.51622207665648
2025-03-25,788.0,794.0,775.0499877929688,784.1500244140625,311153,-0.00012747922975775428,0.3511051701161354,-0.03026821524723231,323416.6,853.2978269275836,0.08819046763976224,0.9044123905994575,-0.0003630798888116315,81.404227841808
2025-03-26,789.9500122070312,799.9000244140625,773.2000122070312,781.5,276413,-0.0033794864905382083,0.3481265346086978,-0.03026821524723231,321803.6,852.5834206894982,0.027343220006821545,0.913026230043886,-0.009707638049654698,77.98371156075956
2025-03-27,775.1500244140625,792.3499755859375,774.2999877929688,789.2000122070312,139981,0.009852862708933152,0.3471598372437558,-0.03026821524723231,309624.85,851.9527400080806,0.0500965005995504,0.9107988954276456,0.02838134302442827,76.36418229831405
2025-03-28,789.2000122070312,795.0,780.2000122070312,785.5999755859375,121864,-0.004561627680448321,0.34016859486692813,-0.03026821524723231,297791.4,851.2925134964174,0.009898381450334615,0.921489969521267,-0.01340990207556868,76.54878709029195
2025-04-01,773.7999877929688,795.0,773.7999877929688,789.9500122070312,162562,0.005537215830294873,0.33907836123570745,-0.03026821524723231,270684.65,850.6821403492594,0.007268106097585214,0.9243812748980282,0.016330194727889984,83.86680429169374
2025-04-02,791.2000122070312,794.0999755859375,772.5,781.7000122070312,227878,-0.010443698806903545,0.3211859677655702,-0.03026821524723231,256072.45,849.9957510145109,-0.0031244176889007047,0.9419246359108929,-0.03251604842639263,82.18318111368481
2025-04-03,775.2000122070312,813.5,775.2000122070312,796.6500244140625,319718,0.019124999326559866,0.31903721450293016,-0.03026821524723231,256386.35,849.4649477647553,0.019385827785108667,0.9327809919375216,0.05994598077499328,81.63000867470902
2025-04-04,788.0,795.6500244140625,766.0,770.0999755859375,258911,-0.03332711732187876,0.350763541982877,-0.03026821524723231,255477.35,848.6752465490457,-0.024201769292526598,0.9706694243578549,-0.09501305689681712,71.50138369356475
2025-04-07,701.0,745.0,696.6500244140625,738.0,195626,-0.04168286794388476,0.377865811549494,-0.03026821524723231,249208.45,847.5740003147268,-0.06059060217057055,1.0153455284552846,-0.11031129455677699,54.77497409672064
2025-04-08,738.0,770.4500122070312,738.0,761.3499755859375,198395,0.03163953331427849,0.38001286794640154,-0.03026821524723231,240747.05,846.716049819913,-0.03620486888934715,0.9883825085830816,0.08325910817880507,59.91242178348269
