date,open,high,low,close,volume
2025-01-01,163.5,166.36000061035156,162.39999389648438,164.67999267578125,2668608
2025-01-02,164.5800018310547,166.5800018310547,163.36000061035156,165.32000732421875,3318901
2025-01-03,165.32000732421875,169.7899932861328,165.32000732421875,167.83999633789062,7031581
2025-01-06,175.08999633789062,176.60000610351562,169.64999389648438,171.52000427246094,38545571
2025-01-07,171.07000732421875,174.69000244140625,170.47000122070312,172.30999755859375,8688720
2025-01-08,171.9199981689453,173.0,168.63999938964844,169.52000427246094,4520764
2025-01-09,169.10000610351562,173.42999267578125,168.3000030517578,170.1999969482422,4982727
2025-01-10,171.41000366210938,171.41000366210938,168.4499969482422,169.6999969482422,3475881
2025-01-13,167.99000549316406,168.0,161.66000366210938,164.5399932861328,9025308
2025-01-14,164.0500030517578,166.19000244140625,163.1199951171875,164.92999267578125,15903730
2025-01-15,167.5800018310547,173.3800048828125,165.63999938964844,172.77000427246094,7801286
2025-01-16,172.58999633789062,176.85000610351562,171.61000061035156,174.97999572753906,9010520
2025-01-17,173.4199981689453,175.5,172.1199951171875,172.8800048828125,3549636
2025-01-20,173.44000244140625,174.22000122070312,166.5,172.19000244140625,5955385
2025-01-21,171.75,172.08999633789062,166.13999938964844,168.1999969482422,4526759
2025-01-22,168.35000610351562,168.89999389648438,162.47999572753906,165.27000427246094,3319651
2025-01-23,166.0,171.0,164.38999938964844,170.30999755859375,2858247
2025-01-24,170.3000030517578,173.25999450683594,166.61000061035156,167.3699951171875,3192164
2025-01-27,165.89999389648438,167.72999572753906,162.1999969482422,166.8800048828125,3403596
2025-01-28,167.1999969482422,172.72999572753906,166.66000366210938,167.77999877929688,7808140
2025-01-29,167.50999450683594,172.49000549316406,165.61000061035156,170.60000610351562,9475290
2025-01-30,171.8300018310547,172.0,166.47000122070312,168.58999633789062,9877453
2025-01-31,168.58999633789062,170.6300048828125,167.07000732421875,168.89999389648438,2793542
2025-02-01,169.14999389648438,180.2100067138672,163.88999938964844,175.52999877929688,11721986
2025-02-03,176.0,184.36000061035156,173.30999755859375,178.89999389648438,28860935
2025-02-04,180.0,181.38999938964844,176.50999450683594,178.97999572753906,5643071
2025-02-05,179.02999877929688,179.49000549316406,173.75,174.32000732421875,6478731
2025-02-06,175.6999969482422,176.66000366210938,172.22999572753906,173.82000732421875,3490938
2025-02-07,173.80999755859375,174.64999389648438,170.0,173.4600067138672,4365166
2025-02-10,174.6999969482422,175.10000610351562,167.4600067138672,169.44000244140625,4455440
2025-02-11,170.52999877929688,174.9499969482422,165.72999572753906,166.8300018310547,34787710
2025-02-12,168.0,173.6300048828125,164.39999389648438,171.92999267578125,12557079
2025-02-13,171.39999389648438,172.7100067138672,169.82000732421875,170.41000366210938,7505583
2025-02-14,170.27000427246094,171.0500030517578,167.3000030517578,168.66000366210938,4082287
2025-02-17,167.89999389648438,173.88999938964844,165.5,173.49000549316406,6940467
2025-02-18,173.39999389648438,174.55999755859375,168.61000061035156,170.89999389648438,6232107
2025-02-19,170.0,171.49000549316406,167.6999969482422,170.77000427246094,3347582
2025-02-20,169.6999969482422,170.5,165.1999969482422,165.5800018310547,9461781
2025-02-21,165.5800018310547,169.1999969482422,162.0500030517578,164.22000122070312,8936220
2025-02-24,164.0,165.9199981689453,162.69000244140625,163.75999450683594,3848963
2025-02-25,164.0,166.39999389648438,162.36000061035156,163.13999938964844,2966867
2025-02-27,165.0,165.0,159.8000030517578,160.67999267578125,5230845
2025-02-28,158.1999969482422,160.61000061035156,156.10000610351562,158.8000030517578,6540367
2025-03-03,160.38999938964844,161.7100067138672,156.60000610351562,159.4499969482422,6543550
2025-03-04,158.9499969482422,162.63999938964844,154.89999389648438,161.75,4545198
2025-03-05,162.1999969482422,165.99000549316406,161.05999755859375,165.3800048828125,6022700
2025-03-06,165.60000610351562,169.9499969482422,165.27000427246094,168.75999450683594,11573529
2025-03-07,172.0,172.0,164.1999969482422,164.7899932861328,11633901
2025-03-10,164.7899932861328,164.8000030517578,160.0500030517578,162.47999572753906,6733969
2025-03-11,161.0,166.63999938964844,159.75999450683594,165.7899932861328,4438069
2025-03-12,167.13999938964844,167.33999633789062,160.2100067138672,164.33999633789062,6312860
2025-03-13,164.89999389648438,165.49000549316406,162.92999267578125,164.55999755859375,3985099
2025-03-17,164.97000122070312,167.6999969482422,164.05999755859375,164.8699951171875,4928406
2025-03-18,164.8699951171875,164.8699951171875,164.8699951171875,164.8699951171875,0
2025-03-19,167.39999389648438,167.49000549316406,163.50999450683594,164.83999633789062,10513847
2025-03-20,165.2899932861328,171.39999389648438,165.2899932861328,168.0800018310547,9732985
2025-03-21,168.99000549316406,174.60000610351562,167.00999450683594,172.52000427246094,8417922
2025-03-24,173.0,174.25999450683594,171.52999877929688,173.25,4443470
2025-03-25,174.89999389648438,177.1999969482422,168.75999450683594,169.50999450683594,7674906
2025-03-26,169.99000549316406,173.0,169.1199951171875,171.9499969482422,6813073
2025-03-27,170.50999450683594,176.55999755859375,169.8699951171875,174.5500030517578,5821057
2025-03-28,175.89999389648438,179.5,174.8800048828125,179.0800018310547,5347936
2025-04-01,179.0,180.89999389648438,176.5800018310547,179.8300018310547,4814245
2025-04-02,181.0,181.25,178.8300018310547,179.88999938964844,3031106
2025-04-03,179.0,180.8000030517578,178.50999450683594,179.3699951171875,1893881
2025-04-04,178.99000549316406,179.00999450683594,175.42999267578125,176.77999877929688,2534256
2025-04-07,165.97999572753906,173.88999938964844,165.97000122070312,171.3000030517578,9928608
2025-04-08,174.0,179.3699951171875,174.0,176.75,4126389
2025-04-09,176.0,177.9499969482422,172.38999938964844,177.0,4911791
2025-04-11,179.0,182.49000549316406,177.5,179.89999389648438,5899811
2025-04-15,180.0,187.6300048828125,177.8000030517578,185.86000061035156,14054630
2025-04-16,185.86000061035156,191.85000610351562,185.14999389648438,189.83999633789062,9223490
2025-04-17,189.5,191.97000122070312,187.67999267578125,189.4499969482422,6682340
2025-04-21,190.0,196.97999572753906,188.86000061035156,192.14999389648438,11237455
2025-04-22,192.0500030517578,194.25,186.83999633789062,187.94000244140625,5894496
2025-04-23,189.0,194.5,188.24000549316406,192.9499969482422,7698249
2025-04-24,192.9499969482422,195.5500030517578,190.80999755859375,194.3699951171875,6715243
2025-04-25,193.00999450683594,194.8000030517578,188.1199951171875,191.57000732421875,5296829
2025-04-28,190.99000549316406,195.0,190.75,194.07000732421875,6622460
2025-04-29,193.89999389648438,199.74000549316406,193.5,194.72000122070312,7143305
2025-04-30,194.3000030517578,194.75,191.92999267578125,194.3699951171875,5819934
2025-05-02,195.39999389648438,196.91000366210938,192.5500030517578,194.64999389648438,9461469
2025-05-05,193.49000549316406,198.88999938964844,193.1999969482422,196.27000427246094,10625515
2025-05-06,197.86000061035156,200.6999969482422,192.05999755859375,194.4600067138672,5621262
2025-05-07,190.64999389648438,196.77999877929688,190.02000427246094,195.63999938964844,5237367
2025-05-08,195.02999877929688,196.97999572753906,190.5,192.4600067138672,4489862
2025-05-09,188.5,194.38999938964844,188.5,193.02999877929688,3873715
2025-05-12,195.80999755859375,199.1999969482422,195.80999755859375,198.97000122070312,3248718
2025-05-13,199.0,201.30999755859375,195.11000061035156,197.6300048828125,5449240
2025-05-14,199.6999969482422,204.4499969482422,196.57000732421875,197.35000610351562,21762292
2025-05-15,197.5,199.89999389648438,196.55999755859375,197.32000732421875,7347903
2025-05-16,197.0,202.75,197.0,201.8000030517578,11944254
2025-05-19,203.0,205.0800018310547,195.55999755859375,196.64999389648438,15854639
2025-05-20,199.0,201.4499969482422,197.5,199.02999877929688,10347029
2025-05-21,198.60000610351562,203.3800048828125,196.5,200.47999572753906,12263249
2025-05-22,199.60000610351562,203.89999389648438,199.60000610351562,201.44000244140625,8537838
2025-05-23,201.44000244140625,204.60000610351562,200.61000061035156,203.2899932861328,6338397
2025-05-26,204.49000549316406,206.38999938964844,199.61000061035156,200.25999450683594,6522336
2025-05-27,202.0,202.89999389648438,199.22999572753906,201.1300048828125,9181108
2025-05-28,202.16000366210938,205.60000610351562,200.25,200.8300018310547,9159924
2025-05-29,201.49000549316406,205.39999389648438,199.25,204.50999450683594,8806978
2025-05-30,205.25,208.60000610351562,200.11000061035156,203.25999450683594,193439927
2025-06-02,199.0,204.39999389648438,193.41000366210938,194.5500030517578,20250116
2025-06-03,195.38999938964844,196.39999389648438,192.47999572753906,195.47999572753906,7676924
2025-06-04,196.0,196.3000030517578,193.67999267578125,195.0500030517578,6168700
2025-06-05,195.5,199.60000610351562,194.64999389648438,198.1300048828125,6028105
2025-06-06,198.8000030517578,198.8000030517578,196.5500030517578,197.1999969482422,6268363
2025-06-09,197.1999969482422,203.32000732421875,197.10000610351562,202.02999877929688,9955307
2025-06-10,203.9600067138672,203.9600067138672,198.55999755859375,199.3000030517578,2750326
2025-06-11,200.60000610351562,200.61000061035156,197.69000244140625,199.05999755859375,2941307
2025-06-12,199.89999389648438,200.10000610351562,193.9499969482422,194.49000549316406,2502702
2025-06-13,192.0,195.33999633789062,191.16000366210938,194.72999572753906,3108766
